크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 6월 22일,본오동,멕시카나-안산고잔점,eu**님,2021년 6월 22일,반반치킨（후／양）＋더블치즈볼＋콜라1.25L/1,맛있게 잘먹었습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/db1c6a784956e1739d53634dd22d074b_tn.jpg
2021년 6월 22일,본오동,멕시카나-안산고잔점,ti**님,2021년 6월 22일,순살땡초치킨/1,맛있어요 맵고 ㅎㅎㅎ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/0d777ea77fb27a7438907771300c84eb_tn.jpg
2021년 6월 21일,본오동,멕시카나-안산고잔점,gi**님,2021년 6월 21일,"순살반반/1(순살반반 선택(순살양념치킨 반,순살뿌리고（매콤달콤한맛） 반),음료(콜라변경1.25L))",언제 먹어도 넘 맛있어요~~!,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/2c02d7e8d38b213e6189553385bfaeb4_tn.jpg
2021년 6월 20일,본오동,멕시카나-안산고잔점,gk**님,2021년 6월 20일,불닭치킨/1,저희 엄마가 불닭치킨만 먹어요… 맛있는데 동고멍이 아픕니다 번창하세요 또 시킬개여 ㅎㅎ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/8419bb9bb3d8ebf9df9e0a1c5417e964_tn.jpg
2021년 6월 20일,본오동,멕시카나-안산고잔점,wk**님,2021년 6월 20일,"반반치킨/1(반반 선택(양념치킨 반,간장 반),음료(콜라변경1.25L))",잘먹었습니다 맛있어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/3ea7f7cae94b7834a8bc503d845916bc_tn.jpg
2021년 6월 19일,본오동,멕시카나-안산고잔점,go**님,2021년 6월 19일,강정치킨（뼈）/1,너무너무 맛있어요 다음에 또 시킬께요!!,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/94faf3f7a3e8419495d9b5b1befbe01d_tn.jpg
2021년 6월 19일,본오동,멕시카나-안산고잔점,nw**님,2021년 6월 19일,"케이준 V컷 감자/1,나초튀김/1,더블치즈볼/1,고추튀김/1,엔젤코코소스 추가/1",고추튀김 내용물이.. 정말 실속있네요:)다 맛있습니다!,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/02a7e3b4bc529d0f2a84488476509d88_tn.jpg
2021년 6월 19일,본오동,멕시카나-안산고잔점,wh**님,2021년 6월 19일,순살모두의마요치킨/1,잘받았어요 재구매의사있습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 18일,본오동,멕시카나-안산고잔점,mc**님,2021년 6월 18일,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",잘먹었어요^^다음에는조금더바삭하게튀겨주세요,5,5,5,다음 주문에는 더바삭하게 배달해드리겠습니다주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 18일,본오동,멕시카나-안산고잔점,dt**님,2021년 6월 18일,까르보불닭＋케이준V컷감자＋콜라1.25/1,"바로 먹어도 맛있고,식어도 맛있어요..",5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 17일,본오동,멕시카나-안산고잔점,ja**님,2021년 6월 17일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",후라이드는 바삭하고양념도 잘 되어서 맛있네요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 17일,본오동,멕시카나-안산고잔점,fp**님,2021년 6월 17일,"반반치킨/1(반반 선택(후라이드 반,모두의마요치킨 반))",목욜이벤트로 리뷰신청안했다고.전화드렸는데 첨시켜보는데생각보다 양은많아보이진않지만맛은괜찮아요리뷰시 받은 붉닭마요는 너무작아요ㅋ,3,3,4,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/2889100241a85c78cffc947b11406e2b_tn.jpg
2021년 6월 17일,본오동,멕시카나-안산고잔점,48**님,2021년 6월 17일,후라이드치킨/1,오자마자 아이들이랑 맛있게 먹었어요 역시 바삭바삭해서 멕시카나만 시키게되요!^^,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/20a2825435fc92fb83d2340ebdd0146e_tn.jpg
2021년 6월 17일,본오동,멕시카나-안산고잔점,rl**님,2021년 6월 17일,"반반치킨/1(반반 선택(후라이드 반,간장 반))",배달도 빠르고 맛있어용 굿굿,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/f324dd78519e07d5df4559eb4cd227c1_tn.jpg
2021년 6월 17일,본오동,멕시카나-안산고잔점,so**님,2021년 6월 17일,반반치킨（후／양）＋더블치즈볼＋콜라1.25L/1,양도많고완전 맛있어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 16일,본오동,멕시카나-안산고잔점,wl**님,2021년 6월 16일,뿌리고（매콤달콤한맛）/1,오랜만에 먹었는데 진짜 맛있게 먹었어요 빠삭빠삭하니,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 16일,본오동,멕시카나-안산고잔점,ck**님,2021년 6월 16일,멕시듀오（다리＋날개）/1(추가메뉴(불닭마요소스（매콤고소）)),양많고맛있습니다 ㅎㅎ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 15일,본오동,멕시카나-안산고잔점,ql**님,2021년 6월 15일,불닭치킨/1,맛있었습니다 굿굿굿,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/f13e3cf2927b84669f56cffaecacdb38_tn.jpg
2021년 6월 15일,본오동,멕시카나-안산고잔점,yo**님,2021년 6월 15일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",사진이 없네요 ㅠㅠ 맛있게 잘먹었습니다!,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 15일,본오동,멕시카나-안산고잔점,ia**님,2021년 6월 15일,"반반치킨/1(반반 선택(후라이드 반,불닭치킨 반),사이드메뉴 추가(멕시감자))",진짜 맛있어요~~!!ㅜㅜ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/028368bef9a059c02cc6d22c7aae3083_tn.jpg
2021년 6월 15일,본오동,멕시카나-안산고잔점,ye**님,2021년 6월 15일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",맛있쪄용~~^^ 다른맛도 시켜먹어보고싶어요♡,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/7bb7134e29b5afe04b195bcb150cb4dc_tn.jpg
2021년 6월 14일,본오동,멕시카나-안산고잔점,sa**님,2021년 6월 14일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",옛날 양념치킨 맛 좋아요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/9157ff004811b458de00fd0553576c6d_tn.jpg
2021년 6월 14일,본오동,멕시카나-안산고잔점,ly**님,2021년 6월 14일,간장치킨/1,맛있게 잘 먹었어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/dd86b83df0131e089527deca612c45f9_tn.jpg
2021년 6월 14일,본오동,멕시카나-안산고잔점,es**님,2021년 6월 14일,양념치킨/1,멕시카나 양념치킨 역시 맛있어요. 어제 지인 집 놀러 가다가 치킨 생각나서 주문해서 맥주와 같이 먹으니 기분이 확 풀리더라고요. 이번 양념치킨 만족!,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/82c028c93ea25f7e4335e588dbb46343_tn.jpg
2021년 6월 14일,본오동,멕시카나-안산고잔점,gh**님,2021년 6월 14일,후라이드치킨/1,맛있어요^~^~~~,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 14일,본오동,멕시카나-안산고잔점,dl**님,2021년 6월 14일,반반치킨（후／양）＋더블치즈볼＋콜라1.25L/1,맛잇습니다. 또 시킬게요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 14일,본오동,멕시카나-안산고잔점,as**님,2021년 6월 14일,순살파닭/1,파닭이 먹고싶어서 오랜만에 시켜봣는데 치킨도 먹기 좋은 크기고 파채랑 소스도 맛있었어요 강추,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/d3c83765d0ad7c5533014252ba4be6e5_tn.jpg
2021년 6월 14일,본오동,멕시카나-안산고잔점,ui**님,2021년 6월 14일,모두의마요치킨/1,모두의 마요 맛있어요!! 양도 많아요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/847a9c4fc6742aa1c0e5c69fc0a2c792_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,ha**님,2021년 6월 13일,후라이드치킨/1,맥시카나에서는 항상 땡초치킨만 먹다가오늘은 후라이드로 먹고 싶어서 시켰는데진짜 바삭바삭하고 마시써요 최고 ㅠㅠ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/a861021a850afa0be9b21a63de2b3aac_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,tm**님,2021년 6월 13일,"반반치킨/1(반반 선택(후라이드 반,땡초치킨 반))",너무 맛있고 바삭하고 닭크기도 생각보다 커요 ㅎㅎ 게다가 배달도 빨리와서 따끈하고 바삭바삭한 치킨 잘 먹었습니다~ 감상해요!,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/765ba2826061f073c027b9df3487cb02_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,ki**님,2021년 6월 13일,반반치킨（후／양）＋더블치즈볼＋콜라1.25L/1(음료(콜라추가500ml)),맛있어요^^ 또 시켜먹을게여^^,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/723227e0e006d1f5756d2c3241cbc895_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,83**님,2021년 6월 13일,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(모두의마요치킨))",와 후라이드부터 완젼 겉빠속촉 대박인데요??^^,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/f9e04fa63299e5e301f14a494b8f22fe_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,qn**님,2021년 6월 13일,후라이드치킨/1,바삭바삭하니 아주 맛있게 잘 먹었습니다,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/ef481572309ae6ad087ee0a5a3e99966_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,wl**님,2021년 6월 13일,땡초치킨/1,치밥을 별로 좋아하는 편이 아닌데도 완전 밥이 생각난 치킨이었어요 고추장구이 같은 느낌? 진짜 맛있었습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 13일,본오동,멕시카나-안산고잔점,mo**님,2021년 6월 13일,멕시핀（후라이드）/1,언제나 처럼 맛있게 잘 먹었어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/7dafda60becf650bc0ea59cfcf896b95_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,kj**님,2021년 6월 13일,"투마리세트/1(치킨선택 1(양념치킨),치킨선택 2(간장치킨))",배달도빠르고 맛있게먹었습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/d70e814b3a3c3b2f2fb804b034c2da4c_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,ju**님,2021년 6월 13일,후라이드치킨/1,겉바속촉!!!!!!!!!!부모님이 정말 맛있게 드셔셔만족만족~~~~!!,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/a58f1fb7a5a8973d36f5e93e0fe2084b_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,le**님,2021년 6월 13일,강정치킨（뼈）/1,맛있습니다.,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 13일,본오동,멕시카나-안산고잔점,sa**님,2021년 6월 13일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",오랜만에 먹은건데 너무 맛있네요 잘먹었어요!,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/24e5229c7a39a1dfae6c03271991dd02_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,10**님,2021년 6월 13일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",진짜 맛있어요~~잘 먹었습니다!,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/f4a85d2831e44b8e010f3059d9311999_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,wl**님,2021년 6월 13일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",행사했는데도 불구하고 배송도빠르고 맛있게잘먹었어요~^^,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 13일,본오동,멕시카나-안산고잔점,ha**님,2021년 6월 13일,후라이드치킨/1,바삭하고 맛있었어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 6월 13일,본오동,멕시카나-안산고잔점,fu**님,2021년 6월 13일,멕시듀오（다리＋날개）/1,맛있게 잘 먹었습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/9ab49ea90bcffbcf1f8df8646c4ed760_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,no**님,2021년 6월 13일,양념치킨/1,촉촉하고 맛있어요 양념은 멕시카나가 짱맛,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/af6094a8467b77e86967184523ae0738_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,kk**님,2021년 6월 13일,후라이드치킨/1(소스 추가(양념소스)),크리스피 바삭바삭하니 맛나네요~!!,5,5,0,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/d6f6bccceddfeccfc5ce29c73421ffbd_tn.jpg
2021년 6월 13일,본오동,멕시카나-안산고잔점,de**님,2021년 6월 13일,"반반치킨/1(반반 선택(양념치킨 반,달콤라떼치킨 반))",재주문해서 먹었는데 맛있어요 ^^,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
