크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 6월 22일,본오동,청년치킨-상록수점,gk**님,2021년 6월 22일,청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),존맛이에요 진짜ㅠㅠㅠㅠㅠㅠ,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/7d13f3d41c7009625191c3b73ef2c833_tn.jpg
2021년 6월 22일,본오동,청년치킨-상록수점,ho**님,2021년 6월 22일,청년1人세트（후반＋치즈양념감자＋콜라500mL）/1,언제 시켜도 실망시키지 않는 맛집입니다!!,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/bce8617668d518c3cb68ed7983ae9fe0_tn.jpg
2021년 6월 22일,본오동,청년치킨-상록수점,wk**님,2021년 6월 22일,청년（후반＋양반）/1(뼈or순살 선택(뼈＋콜라500mL)),잘먹었습니다 근데 좀 치킨이 탔네여,4,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/006c101ae0b1dc2dec298bb58c3b3613_tn.jpg
2021년 6월 21일,본오동,청년치킨-상록수점,29**님,2021년 6월 21일,청년 후라이드 바삭매콤/1(뼈or순살 선택(순살＋콜라500mL)),양많고 소스많고 맛있었어요!,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/6dca0de1f97fdd1655b873f7a7b03e87_tn.jpg
2021년 6월 21일,본오동,청년치킨-상록수점,mu**님,2021년 6월 21일,청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),"단골 치킨집입니다. 닭 사이즈도 크고, 얼음컵에 서비스 소스까지, 모두 최고입니다.",5,5,0,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/961b76276899b683a73feee2660386f1_tn.jpg
2021년 6월 21일,본오동,청년치킨-상록수점,sk**님,2021년 6월 21일,청년（후반＋양반）/1(뼈or순살 선택(뼈＋콜라500mL)),친절하시고 서비스 확실하고 맛있어요,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/576b4863286ac0516498c36a2b8b58bd_tn.jpg
2021년 6월 21일,본오동,청년치킨-상록수점,db**님,2021년 6월 21일,청년（후반＋매운양반）/1(뼈or순살 선택(뼈＋콜라500mL)),후라이드 너무 바삭하고 맛있어요!매운양념 먹고싶어서 반반 주문했는데 맛있게 맵고 너무 맛있네요!!처음 주문해봤는데 재주문 할 것 같아요~~,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/ec9d7b7578d51d2d5a78aa190fce76d8_tn.jpg
2021년 6월 21일,본오동,청년치킨-상록수점,ph**님,2021년 6월 21일,청년 후라이드 바삭매콤/1(뼈or순살 선택(순살＋콜라500mL)),감사합니다 너무 맛있어요 ㅋㅋ,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,이미지는 없어요
2021년 6월 19일,본오동,청년치킨-상록수점,ah**님,2021년 6월 19일,청년（후반＋양반）/1(뼈or순살 선택(뼈＋콜라500mL)),여름이라서 얼음컵 센스 짱이에요!! 덕분에 시원하게 콜라한잔했습니당~,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/e10df5489c5a078653539454f0ed829b_tn.jpg
2021년 6월 19일,본오동,청년치킨-상록수점,03**님,2021년 6월 19일,청년（후반＋매운양반）/1(뼈or순살 선택(뼈＋콜라500mL)),지난번 사장님께서 매운양념 추천해주셔서 시켰는데 왜 추천하셨는지 알것 같아요. 대존맛이고요.다음번에는 같이 추천해주신 간장맛도 먹어볼께요.배달도 정말 빠르고 서비스도 좋고 맛은 늘 최고예요.정말감사해요~~~,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/d6d516b973539e6d1e1ba4396c576e05_tn.jpg
2021년 6월 17일,본오동,청년치킨-상록수점,gg**님,2021년 6월 17일,청년 후라이드 바삭매콤/1(뼈or순살 선택(순살＋콜라500mL)),이번 치킨이 좀 질겼어요.,4,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/8882f99289750140d7256bce67d93d6f_tn.jpg
2021년 6월 17일,본오동,청년치킨-상록수점,dp**님,2021년 6월 17일,청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),어...사진은... 제 뱃속에 빨리 가느라 찍지를 못했네요... 늦은시간에 시켜도 이른 오후에 시킨 치킨이랑 기름이 거의 비슷한건지 계속 관리하시는건지 계속 깔끔하고 시간대 상관없이 맛있어서 너무 좋았습니다! 감사해용,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,이미지는 없어요
2021년 6월 16일,본오동,청년치킨-상록수점,ji**님,2021년 6월 16일,청년 후라이드 바삭매콤/1(뼈or순살 선택(순살＋콜라500mL)),오늘도 따끈따끈하게 치콜 했습니다~치킨도 치킨대로 맛있지만 소스맛집👍,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/04b011867919232c93e27c614542e09b_tn.jpg
2021년 6월 16일,본오동,청년치킨-상록수점,s3**님,2021년 6월 16일,청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),언제먹어도 존맛👍 따끈따끈하게 바삭바삭 감사합니다,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/4ca34bbf549a90d19d1e23990571141a_tn.jpg
2021년 6월 16일,본오동,청년치킨-상록수점,ha**님,2021년 6월 16일,"청년（후반＋매운양반）/1(뼈or순살 선택(뼈＋콜라500mL),추가선택(특제 매운양념소스 추가))",이번엔 뼈로 주문흠..살짝 아쉽다 후반 중 두개정도 튀김이 바삭하지 않고 눅눅해졌다할까? 그것빼곤 맛은 인정! 서비스도 최고! 배달도 굿굿! 또 주문할게요^^,4,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/a5ba775752f91c33ea1fb09fbba0e910_tn.jpg
2021년 6월 15일,본오동,청년치킨-상록수점,ve**님,2021년 6월 15일,청년（후반＋양반）/1(뼈or순살 선택(뼈＋콜라500mL)),저번에 시켜먹고 넘 맛잇엇어서 또 시켯슴당 후라이드는 물론 양념도 눅눅하지도 않고 넘 맛잇어여~~~,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/46aa6920218ce035b5a128522843f087_tn.jpg
2021년 6월 14일,본오동,청년치킨-상록수점,me**님,2021년 6월 14일,"청년（뿌링치즈반＋후반）/1(뼈or순살 선택(순살＋콜라500mL),추가선택(콜라1.25L로 변경,특제 핫간장소스),반마리 추가선택(간장치킨 반마리（순살）추가))",진짜 넘넘맛있어용!! 단골되었습니당:),5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/8bb620fe46e438fba7cf26807eb776f4_tn.jpg
2021년 6월 14일,본오동,청년치킨-상록수점,cj**님,2021년 6월 14일,"청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),청년 간장치킨 마늘단짠~/1(뼈or순살 선택(뼈＋콜라500mL))",여름이라고 얼음컵도주시고 치킨은 아이들이 잘 먹네욤 ...아쉽다면 콜라가 펩시라는거 ㅠㅠ,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/5391c51fe5299d9607f5c4f4498cf42b_tn.jpg
2021년 6월 14일,본오동,청년치킨-상록수점,pa**님,2021년 6월 14일,청년（양념반＋간장반）/1(뼈or순살 선택(순살＋콜라500mL)),노란 무가 독특하고 맛있네요,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/095891577f858d0e41dd5308bc04f7e7_tn.jpg
2021년 6월 14일,본오동,청년치킨-상록수점,ku**님,2021년 6월 14일,"청년（후반＋간장반）/1(뼈or순살 선택(뼈＋콜라500mL),추가선택(콜라1.25L로 변경))",양이 엄청 많아요 맛있게 잘먹었습니다!,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,이미지는 없어요
2021년 6월 13일,본오동,청년치킨-상록수점,oj**님,2021년 6월 13일,"청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL),추가선택(특제 매운양념소스 추가))",진짜맛있어요!!!양도많고 바삭하고  오랜만에 정말 맛있는 후라이드 먹었어요,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/ae3292d6b89e668693e1230afc466882_tn.jpg
2021년 6월 12일,본오동,청년치킨-상록수점,ha**님,2021년 6월 12일,"청년（후반＋양반）/1(뼈or순살 선택(뼈＋콜라500mL),추가선택(특제 매운양념소스 추가))","너무너무 맛있게 먹었습니다역시 동네에서, 많은브랜드중에서제일 치킨이 맛있는거 같아요🥰요즘 별별 특이한맛들이 있지만진짜 치킨다운 치킨 먹고싶다중독성있는 옛날치킨느낌을 원한다면 강추강추입니다. 저희아버지도 한두입만 먹고 가신다고 했는데 맛있다고 술까지 한잔하시고 저도 다이어트 한다고 바싹하고 아주살짝 매콤한 튀김과 달콤맵콤한양념을 그리워하다가 먹어서 그런지상상한 그맛 그이상이였습니다.😇다른집에서는 이맛을 흉내 못낼꺼예요~하튼 잘먹었습니다.",5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/2f4b99b8481647e26ad8cb70f11fe57d_tn.jpg
2021년 6월 12일,본오동,청년치킨-상록수점,ef**님,2021년 6월 12일,청년（후반＋양반）/1(뼈or순살 선택(뼈＋콜라500mL)),아들이 양도 많고 맛있대요~ 1마리 순삭 ^^,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,이미지는 없어요
2021년 6월 11일,본오동,청년치킨-상록수점,jj**님,2021년 6월 11일,"청년（후반＋간장반）/1(뼈or순살 선택(순살＋콜라500mL),추가선택(콜라1.25L로 변경))",순살도 맛있네요ㅎ 서비스 감사합니다 아이들이 너무 좋아하네요 번창하세요~^^,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/61fcfce93fbd02e3f6012136540cb969_tn.jpg
2021년 6월 11일,본오동,청년치킨-상록수점,ss**님,2021년 6월 11일,청년（후반＋양반）/1(뼈or순살 선택(뼈＋콜라500mL)),리뷰이벤 미니치즈감자 적었는데 안챙겨주셨어요,3,3,4,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 허걱포장중 저희가 깜빡했나봐옹 다음부턴 꼭 챙기겠습니다 맛과 양도 만족드리지 못함점 너무 죄송합니다ㅠㅠ항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,이미지는 없어요
2021년 6월 11일,본오동,청년치킨-상록수점,s3**님,2021년 6월 11일,청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),늘 만족 진짜 따끈따끈하게 왔어요♡너무 만족합니다,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 늘 감사합니다 늘 따끈따끈하게 보내드릴게오오오오오오옹항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/262ce9e0af0ac4dc48604458daf6e041_tn.jpg
2021년 6월 10일,본오동,청년치킨-상록수점,ks**님,2021년 6월 10일,청년（후반＋매운양반）/1(뼈or순살 선택(순살＋콜라500mL)),소스가 터져서 왔지만 맛있게 잘먹었습니다 ㅠㅠ 소스닦아내느라 사진을 못찍었어용,5,5,4,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 호애앵죄송합니다 ㅠㅠ 배달중 쿵쾅했는지 소스를 제대로 덮지 않았는지 더욱 주의하면서 포장과 배달에 신경쓸게요항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,이미지는 없어요
2021년 6월 10일,본오동,청년치킨-상록수점,io**님,2021년 6월 10일,청년（매운양념반＋간장반）/1(뼈or순살 선택(순살＋콜라500mL)),맛잇게잘먹었습니당^^양이너무많아 나눠서 먹어서 더좋네영 ㅎㅎ많이파세요!!!!!,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/442785d269a98d75d8c6aeaee70365b4_tn.jpg
2021년 6월 10일,본오동,청년치킨-상록수점,en**님,2021년 6월 10일,청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),양 겁나 많아요 서비스 굿,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 만족하셔서 다행입니다 배 터지지 않을 정도로만 드시면 다음에 또 주문해주시겠죠오항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/fe588debbde4dfe47097db51ec131801_tn.jpg
2021년 6월 10일,본오동,청년치킨-상록수점,tl**님,2021년 6월 10일,"청년（뿌링치즈반＋후반）/1(뼈or순살 선택(순살＋콜라500mL)),양념소스 추가/1",매번 맛있게 잘 먹구있어요 ㅎㅎ 근데 무 빼달라고 적었는데 ㅠㅠ,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 헉 요청사항을 꼼꼼히 확인하지 못하였나봅니다 ㅠㅜ 더더욱 신경쓰겠읍니당 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/8c072d35a20330717e8d1c7e298b86ab_tn.jpg
2021년 6월 9일,본오동,청년치킨-상록수점,io**님,2021년 6월 9일,청년 후라이드 바삭매콤/2(뼈or순살 선택(뼈＋콜라500mL)),먹는냐구...사진 찍는걸 깜박 했어요...그래두 맛은 언제나늘...변함 없이 맛있어요...치킨은 역시 청년치킨이 👍👍👍,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 사진이 없어서 아쉽지만 치킨은 청년치킨이라는 칭찬을 받아 넘넘 기뻐용항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,이미지는 없어요
2021년 6월 9일,본오동,청년치킨-상록수점,ms**님,2021년 6월 9일,청년 후라이드 바삭매콤/1(뼈or순살 선택(뼈＋콜라500mL)),후라이드 맛집이에요😆,5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/4a3b85969007f9b1b1443bfa7a54f816_tn.jpg
2021년 6월 8일,본오동,청년치킨-상록수점,ch**님,2021년 6월 8일,"청년 간장치킨 마늘단짠~/1(뼈or순살 선택(순살＋콜라500mL),추가선택(콜라1.25L로 변경))","청년치킨 첨 시켜봤는데, 양과 맛 모두 매우만족했습니다. 너무 달지도 않고 적당한 튀김이 넘나 괜찮았어요!!!!",5,5,5,고객님께 진심인 청년치킨상록수점 인사올립니당 청년치킨을 믿고 찾아주시고 소중한 리뷰 남겨주신 고객님 진심으로 감사드립니다 항상 최선으로 준비하고 있지만 혹여라도 문제점이 발생할 시엔 언제든 매장으로 연락주시면 신속하고 친절한 서비스로 도와드리겠습니다오실때마다 청년의 열정과 솔직함 순수함으로맛있고 깨끗한 치킨을 위해 고객님의 만족과 건강을 위해 최선을 다하겠습니다또 만나요,https://rev-static.yogiyo.co.kr/589b96735b9c8bf2bf15b0361d78e0ae_tn.jpg
