크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 1월 20일,본오동,뉴욕버거앤치킨-사동점,hy**님,2021년 1월 20일,"통새우버거/1,비프불고기버거/1,뉴욕버거 오리지널/1,프라이 팩/1",정말 맛있어요 또 시켜먹을게요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 19일,본오동,뉴욕버거앤치킨-사동점,et**님,2021년 1월 19일,"치킹버거（갈릭）/3,콜라 1.25L/1","항상 맛있게 먹고 있어요. 아이들도 때가 되면 생각나는 갈릭 치킨버거~ 넘 좋아해요,",5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 19일,본오동,뉴욕버거앤치킨-사동점,ma**님,2021년 1월 19일,"더블치킨&해쉬버거 세트/1(추가선택메뉴(토마토),사이드선택(프라이팩)),치킨텐더 4pc/1","신속히 보내주시고...양도, 맛도 괜찮네요~~^^잘먹었습니다~~",5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 18일,본오동,뉴욕버거앤치킨-사동점,ha**님,2021년 1월 18일,연인세트/1(치킹버거선택(치킹버거（칠리）)),"맛있고, 양도 푸짐하고, 배달도 빠르고 친절하시네요.서비스로 주신 고구마스틱도 잘 먹었어요.매장에서 갓 튀긴 감자튀김 먹으면 정말 맛있을 것 같은데, 집이 멀다보니 배달 오는 동안 식어서 아쉬웠어요.하지만 코로나 시대에 집에서 맛있는 음식을 먹을 수 있는 것만으로도 감사해야죠.^^",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5c22868ea860f7cb9cab196795a3a72a_tn.jpg
2021년 1월 17일,본오동,뉴욕버거앤치킨-사동점,ha**님,2021년 1월 17일,"비프불고기버거/1,비프불고기버거 세트/1(추가선택메뉴(토마토),사이드선택(빅후렌치 후라이)),비프불고기버거 세트/1(사이드선택(빅후렌치 후라이)),대왕치즈스틱（2조각）/1",사장님ㅠㅠㅠㅠ토마토 추가 했는데 토마토가 안들어있어요 ㅠㅠㅠㅠㅠ너무 슬프네요 ㅠㅠㅠㅠㅠㅠ 다음엔 넣어주실꺼죠 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ버거가 맛있어서 그냥 웃고 갈게요 다음엔 넣어주세요 안넣어주심 저 안시키켜 먹으꺼에요!!!!ㅋㅋㅋㅋㅋㅋㅋ감사히 잘먹었습니다,5,5,5,아이고고객님ㅡㅡ아침부터 밀려드는주문에 멘탈이 나갔었나봐요 너무너무 죄송해요 분명 코디주문 봤는데 진짜 맘같아선  들고 뛰어가고싶네요 다시한번 사과말씀드려요 따로연락없으셨던 따뜻한배려와 그래도 맛나게드셔주셨다는 말씀에 더 죄송해지네요 흑담 주문에 꼭꼭 토마토누락 이라고 메모해서 남겨주셔요 소중한 식사망친건아닌지 걱정또 걱정입니다  남은 주말 잘보내시고요낼부터 눈이 많이 온다고하니 눈길조심하시고요감사하고 지송합니다,이미지는 없어요
2021년 1월 16일,본오동,뉴욕버거앤치킨-사동점,sm**님,2021년 1월 16일,뉴욕버거 세트/2(사이드선택(케이준후렌치 후라이)),여긴 햄버거 세트 하나만 먹어도 양이 푸짐해서 배도 차고 넘 맛있어요ㅎㅎ 항상 먹을 때마다 만족합니다 변하지 않았으면 하는 햄버거집 1위 :),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c238d02144c8a618d150aa410a6496ad_tn.jpg
2021년 1월 15일,본오동,뉴욕버거앤치킨-사동점,ct**님,2021년 1월 15일,"비프불고기버거/2,치킹버거 세트（갈릭）/2(사이드선택(빅후렌치 후라이))",맛있어요!!! 안에 야채도 많이 들어있어서 너무 좋았어요!!급하게 먹느라 사진은 못찍었네용..,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 14일,본오동,뉴욕버거앤치킨-사동점,zo**님,2021년 1월 14일,"투게더 box/1(치킹버거선택(치킹버거（갈릭）),프라이즈 선택(더블치즈프라이즈))",감자 짱 고기패티도 짱,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b4fe40b92a46d5f685064819dda5fc98_tn.jpg
2021년 1월 14일,본오동,뉴욕버거앤치킨-사동점,uo**님,2021년 1월 14일,"치킹버거 세트（갈릭）/1(추가선택메뉴(비프패티),사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이))",치킨 패티 예술이에요 감자도 너무 맛있습니다. 버거는 여기서 시켜야 제맛,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8ec57f94948840fbdb9f7e46ae8bb591_tn.jpg
2021년 1월 12일,본오동,뉴욕버거앤치킨-사동점,wk**님,2021년 1월 12일,"더블 스테이크 버거/1(추가선택메뉴(계란,베이컨)),킹불고기버거/1(추가선택메뉴(토마토,체다치즈)),빅후렌치후라이/1,대왕치즈스틱（2조각）/2",맛있게잘먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 11일,본오동,뉴욕버거앤치킨-사동점,ka**님,2021년 1월 11일,"꿀조합 육해공 box/1(치킹버거선택(치킹버거（갈릭）),프라이즈 선택(더블치즈프라이즈))",양상추도 많이들어있고 맛있게 잘먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ca35293623755aa783d55d074cf6066a_tn.jpg
2021년 1월 10일,본오동,뉴욕버거앤치킨-사동점,di**님,2021년 1월 10일,"투게더 box/1(치킹버거선택(치킹버거（갈릭）),프라이즈 선택(더블치즈프라이즈)),프라이 팩/1",배달만 아니면 점수좀 더 드리는데 음식봉지에 써있는 주소보니 다른 아파트 갔다가오셨더군요 음식봉지에 써놓은 글씨보고 알았어요  그러니  음식도 다식구요,2,3,1,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 10일,본오동,뉴욕버거앤치킨-사동점,mg**님,2021년 1월 10일,"비프불고기버거/1(추가선택메뉴(베이컨)),뉴욕버거/1(추가선택메뉴(비프패티)),치킹버거（갈릭）/1(추가선택메뉴(계란))",가격도 괜찮코 맛있어요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d2af0e1622edf6cb73bf7e93072b60a6_tn.jpg
2021년 1월 10일,본오동,뉴욕버거앤치킨-사동점,pw**님,2021년 1월 10일,연인세트/1(치킹버거선택(치킹버거（갈릭）)),날씨가 넘 추워서  좀식어서왔지만 추위가문제니..양상추가 신선하고 좀푸짐해서 식감이 좋고 맛있네요.다른 사이드메뉴맛도 좋고 잘먹었네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/be1022f4729ae350ca5657b801cfa4d3_tn.jpg
2021년 1월 10일,본오동,뉴욕버거앤치킨-사동점,ni**님,2021년 1월 10일,"투게더 box/1(치킹버거선택(치킹버거（칠리）),프라이즈 선택(더블치즈프라이즈))",맛있게 잘먹었습니다~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7443af1afada769a263c3958685e3ca4_tn.jpg
2021년 1월 9일,본오동,뉴욕버거앤치킨-사동점,wl**님,2021년 1월 9일,"치킹버거（칠리）/1,더블치킨&해쉬버거 세트/1(사이드선택(케이준후렌치 후라이)),순살컵치킨（7~8조각）/1",짱맛있음치킹버거 맛있음양배추도 많이 들어가서 좋음,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 8일,본오동,뉴욕버거앤치킨-사동점,wl**님,2021년 1월 8일,"치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),해쉬브라운 치킨버거 세트/1(사이드선택(빅후렌치 후라이)),더블치킨&해쉬버거 세트/1(사이드선택(빅후렌치 후라이))",맛있고 양도 많아서 요즘많이 시켜먹고있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/99b353a082a12c10db0cd7043a16818b_tn.jpg
2021년 1월 6일,본오동,뉴욕버거앤치킨-사동점,db**님,2021년 1월 6일,"뉴욕버거 오리지널 세트/2(사이드선택(케이준후렌치 후라이)),치킨텐더 4pc/1",빠르고 따뜻하고 맛있고 혼자 다해라 다해!!!!♡♡♡♡♡♡♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c304aaca708913218df0726838d46d72_tn.jpg
2021년 1월 6일,본오동,뉴욕버거앤치킨-사동점,02**님,2021년 1월 6일,"뉴욕버거/1,뉴욕버거 오리지널/1,프라이 팩/1,대왕치즈스틱（1조각）/1",배달 항상 빠르고 가격은 저렴한데 양은 많아요! 근데 오실때 영수증 좀 부탁드려요 ㅠㅡㅠ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/747ab66ca85715e2803ce44877b86ac9_tn.jpg
2021년 1월 6일,본오동,뉴욕버거앤치킨-사동점,jh**님,2021년 1월 6일,"치킹버거（칠리）/2,치킹버거（갈릭）/2",开始开始克莱斯勒商量商量,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 6일,본오동,뉴욕버거앤치킨-사동점,mu**님,2021년 1월 6일,"뉴욕버거 오리지널/1,아메리칸 치즈버거/1,킹불고기버거/1,크런치치킨 （킹사이즈）/1",처음 시켰는데 맛있게 잘 먹었어요.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/104cb3054f85474505d8405a43570ff6_tn.jpg
2021년 1월 5일,본오동,뉴욕버거앤치킨-사동점,pr**님,2021년 1월 5일,"칠리치즈 핫도그/1,뉴욕버거 세트/1(추가선택메뉴(계란),사이드선택(대왕치즈스틱 2조각)),어니언링（8pc）/1",진짜 너무 맛있어요. 꼭 계란추가해서 드세요. 바로 극락의 맛,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c779309a319198e8279c43bfa44998b0_tn.jpg
2021년 1월 5일,본오동,뉴욕버거앤치킨-사동점,er**님,2021년 1월 5일,"통새우버거/1,치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이)),빅후렌치후라이/1",맛있게 잘 먹었습니다~ 리뷰이벤트 치즈볼 퀄리티도 좋네요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ec69f93000a0b45b1ed1fa15bbbb8ccf_tn.jpg
2021년 1월 4일,본오동,뉴욕버거앤치킨-사동점,en**님,2021년 1월 4일,"뉴욕버거/1,뉴욕버거 오리지널/1,치킹버거（갈릭）/1,더블／칠리치즈프라이즈/1(프라이즈 선택(더블치즈프라이즈))","버거3개를 치즈프라이즈랑 곁들여서 먹으니, 맛있었습니다.",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8b18a0e584514d854823d5ae001d7bf8_tn.jpg
2021년 1월 4일,본오동,뉴욕버거앤치킨-사동점,a1**님,2021년 1월 4일,"더블 스테이크 버거/1(추가선택메뉴(계란)),칠리치즈 핫도그/1,투게더 box/1(치킹버거선택(치킹버거（칠리）),프라이즈 선택(칠리치즈프라이즈)),케이준후렌치 후라이/1",맛잇고 구성도좋고 최곱니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 3일,본오동,뉴욕버거앤치킨-사동점,wl**님,2021년 1월 3일,"스위트 핫도그 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),킹불고기버거 세트/1(사이드선택(빅후렌치 후라이))",맛있게 잘 먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/76fa70264255ebc59be703be0be61fac_tn.jpg
2021년 1월 3일,본오동,뉴욕버거앤치킨-사동점,dm**님,2021년 1월 3일,"비프불고기버거/1,뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（칠리）/1(사이드선택(빅후렌치 후라이)),대왕치즈스틱（1조각）/1",소스가 너무 범벅이여서 먹기가 불편했어요ㅠ 그래도 맛있게 먹었습니다~!!,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 2일,본오동,뉴욕버거앤치킨-사동점,ss**님,2021년 1월 2일,"뉴욕버거/1,대왕치즈스틱（1조각）/1,더블／칠리치즈프라이즈/1(프라이즈 선택(더블치즈프라이즈)),순살컵치킨（7~8조각）/1",너무 맛있었어요! 배달 최소 가격 맞추느라 이것저것 넣어서 결국 다같이 먹었네요ㅋㅋㅋ 다들 맛있게 먹었습니당,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ab8ff3a2976f53d6998f7b7f58cf5851_tn.jpg
2021년 1월 1일,본오동,뉴욕버거앤치킨-사동점,jh**님,2021년 1월 1일,"치킹버거（칠리）/2,치킹버거（갈릭）/2",就是看看书记得肯定了点了,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 1일,본오동,뉴욕버거앤치킨-사동점,a0**님,2021년 1월 1일,"뉴욕버거 세트/1(사이드선택(고구마스틱)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이))",맘스보다 맛있어요,4,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e8a76c72c2dcbdbc5cc14221e84bdc9e_tn.jpg
2021년 1월 1일,본오동,뉴욕버거앤치킨-사동점,xx**님,2021년 1월 1일,연인세트/1(치킹버거선택(치킹버거（칠리）)),"솔직히 동네 햄버거 집은 맛없다는 선입견이 있었는데,시켜보자는 와이프의 찡찡거림으로 처음 시켜 먹어 본 후 생각이 바뀌었어요.햄버거도 신선하고 맛있고, 감자튀김도 프랜차이즈보다 퀄리티가 좋고, 치킨도 튀김가루 천지일줄 알았더니 살이 많아서 맛잇었어요 ㅎㅎ앞으로 자주 먹겠네요 잘 먹었습니다. ㅎㅎ",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9de14216e39708fe27cf5ae09035317d_tn.jpg
2021년 1월 1일,본오동,뉴욕버거앤치킨-사동점,wk**님,2021년 1월 1일,"통새우버거/1,뉴욕버거/1(추가선택메뉴(베이컨,해쉬브라운)),치킹버거（칠리）/1,킹불고기버거/1,순살컵치킨（7~8조각）/1",역시 맛나네요 햄버거는 역시 뉴욕버거구나 ㅎ,4,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 1일,본오동,뉴욕버거앤치킨-사동점,zl**님,2021년 1월 1일,"더블 스테이크 버거/1,비프불고기버거 세트/1(사이드선택(대왕치즈스틱 2조각)),킹불고기버거 세트/1(사이드선택(어니언링))",배달도  빠르고   맛있게 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 1일,본오동,뉴욕버거앤치킨-사동점,sm**님,2021년 1월 1일,뉴욕버거 세트/2(사이드선택(케이준후렌치 후라이)),항상 배부르게 잘먹고있습니다 ㅎㅎㅎ 양도 실하고 정말 맛있어요!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 31일,본오동,뉴욕버거앤치킨-사동점,lo**님,2020년 12월 31일,"통새우버거 세트/1(추가선택메뉴(베이컨,해쉬브라운),사이드선택(프라이팩)),대왕치즈스틱（2조각）/1","음식은 맛있게 잘 먹었습니다.안전배달 요청드렸는데, 문을 쾅쾅 두드리고 문앞에 배달원님 서계셔서 너무 깜짝 놀랐어요.안전배달 요청 안했었나 싶어 영수증과 어플 내 주문내역 재차 확인했는데, 안전배달 요청 드렸었더라구요.재택근무중이라 자리 비우기 쉽지않아서 문자 달라고 요청드렸던건데 ..배달이 많이 아쉬웠습니다.일하다가 문 두드리는 소리에 한번, 서계신거 보고 한번 깜짝 깜짝 놀라서 흐름도 다 깨졌구요.주의 부탁드립니다.",5,5,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3f13f71ac21ece9e7c2bdf36ba95e0d7_tn.jpg
2020년 12월 30일,본오동,뉴욕버거앤치킨-사동점,dk**님,2020년 12월 30일,"뉴욕버거 오리지널/3,치킹버거（갈릭）/1,빅후렌치후라이/1",역시 맛있네요 ㅋㅋ야채도 신선하고 듬뿍들어있어서 좋아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d6ab045031a662e9f7affe0919102e58_tn.jpg
2020년 12월 28일,본오동,뉴욕버거앤치킨-사동점,2s**님,2020년 12월 28일,"뉴욕버거 오리지널 세트/2(사이드선택(빅후렌치 후라이)),치킨텐더 4pc/1",너무맛있게잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/51dad0761c8bbce5ce6465ae12025a90_tn.jpg
2020년 12월 24일,본오동,뉴욕버거앤치킨-사동점,je**님,2020년 12월 24일,"뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),빅후렌치후라이/1",맛있어욤~ 또시켜먹을게요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 24일,본오동,뉴욕버거앤치킨-사동점,02**님,2020년 12월 24일,"뉴욕버거 오리지널/1,아메리칸 치즈버거/1,대왕치즈스틱（1조각）/1,더블／칠리치즈프라이즈/1(프라이즈 선택(더블치즈프라이즈))",감자튀김이 아니라 찐감자맛.영수증은 왜 안올까요 ㅜㅜ,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9ab881a8a050fea1938bd719cf354cb8_tn.jpg
2020년 12월 23일,본오동,뉴욕버거앤치킨-사동점,gj**님,2020년 12월 23일,"투게더 box/1(치킹버거선택(치킹버거（칠리）),프라이즈 선택(더블치즈프라이즈))",치즈감자가 식은 것 빼고는 다 맛있었습니다.,4,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 23일,본오동,뉴욕버거앤치킨-사동점,wl**님,2020년 12월 23일,"치킹버거 세트（갈릭）/2(사이드선택(빅후렌치 후라이)),프라이 팩/1",맛있게 잘 먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3b144a1143dc4151ee8bfdc271f648ee_tn.jpg
2020년 12월 21일,본오동,뉴욕버거앤치킨-사동점,wj**님,2020년 12월 21일,"뉴욕버거 오리지널 세트/1(추가선택메뉴(계란),사이드선택(빅후렌치 후라이)),뉴욕버거 오리지널 세트/1(사이드선택(빅후렌치 후라이)),연인세트/1(치킹버거선택(치킹버거（칠리）))",정말정말 맛있게 잘먹었습니다~~~여기 치즈볼도 엄청 맛있는데 깜빡하고 못시켜서 아쉬웠어요ㅎㅎ담엔 치즈볼까쥐~시킬께요!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 19일,본오동,뉴욕버거앤치킨-사동점,jh**님,2020년 12월 19일,"치킹버거（칠리）/2,치킹버거（갈릭）/2",就是哦手机打开点了打开开始上课,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 18일,본오동,뉴욕버거앤치킨-사동점,bm**님,2020년 12월 18일,"통새우버거 세트/1(사이드선택(빅후렌치 후라이)),아메리칸 치즈버거 세트/1(사이드선택(빅후렌치 후라이)),크리스피 하프치킨/1",늘맛있는 뉴욕버거꿀맛,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2cefbc3786bb6f0d88f0db353e93ab03_tn.jpg
2020년 12월 18일,본오동,뉴욕버거앤치킨-사동점,ja**님,2020년 12월 18일,"뉴욕버거/1,더블치킨&해쉬버거/1,뉴욕버거 세트/1(사이드선택(빅후렌치 후라이))",존맛탱구리이애여어~~!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 17일,본오동,뉴욕버거앤치킨-사동점,wk**님,2020년 12월 17일,"통새우버거/1,아메리칸 치즈버거/1,해쉬브라운 치킨버거/1,프라이 팩/1,콜라 355ml/1",딸아이 간식 주문했는데 맛있게 잘 먹었답니다~~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/24dce9a96b6a4ca49778281940be0adc_tn.jpg
2020년 12월 17일,본오동,뉴욕버거앤치킨-사동점,eh**님,2020년 12월 17일,"투게더 box/1(치킹버거선택(치킹버거（칠리）),프라이즈 선택(칠리치즈프라이즈))",배터지게 먹었습니당 굿굿 👍,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 16일,본오동,뉴욕버거앤치킨-사동점,gu**님,2020년 12월 16일,연인세트/1(치킹버거선택(치킹버거（갈릭）)),양파링이 맛집이에염 드세용,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/79fe75ad1bf53fa74e2759cc479496a1_tn.jpg
2020년 12월 16일,본오동,뉴욕버거앤치킨-사동점,ky**님,2020년 12월 16일,"뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/2(사이드선택(케이준후렌치 후라이))",엄청빨리와요 좋습니다!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 16일,본오동,뉴욕버거앤치킨-사동점,wl**님,2020년 12월 16일,더블치킨&해쉬버거 세트/3(사이드선택(빅후렌치 후라이)),맛있고 양도 많고 배달도 빨리와서 좋았어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/77dd8e172e7235870c8ca7fb4c85364b_tn.jpg
2020년 12월 16일,본오동,뉴욕버거앤치킨-사동점,da**님,2020년 12월 16일,연인세트/1(치킹버거선택(치킹버거（칠리）)),별 다섯개 어느 하나 빠지지 않아요. 왜 이제야 시켰는지 후회가 되네요. 모든 재료 푸짐하구요. 감자 짜지도 않고 정말 맛있구요. 저는 어니언링 강추해요.아이는 치킨 치즈볼 홀릭이구요ㅡ 치즈볼 너무 맛있다네요.흥하세요!!!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fe663718164ed0e8f6ec0c00f5ab5b76_tn.jpg
2020년 12월 16일,본오동,뉴욕버거앤치킨-사동점,th**님,2020년 12월 16일,"통새우버거 세트/1(사이드선택(빅후렌치 후라이)),더블치킨&해쉬버거 세트/1(사이드선택(빅후렌치 후라이))",버거 안에패티두툼으로 한입에안들어가서 턱이좀아팟어요 다음에눌러서 먹을께요 맛있어요!!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/59d37c87284f709a900dc1a7bda4801b_tn.jpg
2020년 12월 15일,본오동,뉴욕버거앤치킨-사동점,0h**님,2020년 12월 15일,"통새우버거/1(추가선택메뉴(베이컨)),뉴욕버거/1(추가선택메뉴(계란,베이컨)),프라이 팩/1",시킬수록 맛있어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 15일,본오동,뉴욕버거앤치킨-사동점,ja**님,2020년 12월 15일,"뉴욕버거 오리지널/1,킹불고기버거/1(추가선택메뉴(토마토)),뉴욕버거 세트/1(추가선택메뉴(체다치즈),사이드선택(빅후렌치 후라이))",맛있어용 그런데 리뷰이벤트참여를 매번 까먹네요ㅋㅠ 내치즈볼..,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 14일,본오동,뉴욕버거앤치킨-사동점,jy**님,2020년 12월 14일,"치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),치킨텐더 2pc/1,순살컵치킨（7~8조각）/1",또  시켜묵고 말았어요. 늘 똑같은 메뉴ㅋㅋ 맛있어서요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/68fbb9e40529e01b7370d1e7bbbebae4_tn.jpg
2020년 12월 13일,본오동,뉴욕버거앤치킨-사동점,na**님,2020년 12월 13일,연인세트/1(치킹버거선택(치킹버거（갈릭）)),아이와 잘먹었어요 배송 엄청 빠르네요 ㅋ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a935805ff3fd85cbf322461a77e9fe81_tn.jpg
2020년 12월 13일,본오동,뉴욕버거앤치킨-사동점,mw**님,2020년 12월 13일,"비프불고기버거/1(추가선택메뉴(토마토,체다치즈)),치킹버거 세트（갈릭）/1(추가선택메뉴(토마토),사이드선택(더블치즈프라이즈)),치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이))",맛있었어용|~~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bad8a84786a0a8054346d744db1f0eea_tn.jpg
2020년 12월 12일,본오동,뉴욕버거앤치킨-사동점,sc**님,2020년 12월 12일,"통새우버거/1,치킹버거（칠리）/1,비프불고기버거 세트/1(사이드선택(빅후렌치 후라이)),뉴욕버거 오리지널 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이))",맛있게잘먹었습니다 감튀 너무맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 12일,본오동,뉴욕버거앤치킨-사동점,jy**님,2020년 12월 12일,"치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),치킨텐더 2pc/1,순살컵치킨（7~8조각）/1",리뷰가 늦었네요. 치킨버거는 역시 뉴욕버거에용.너무 맛있어요.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 11일,본오동,뉴욕버거앤치킨-사동점,hy**님,2020년 12월 11일,우리집 패밀리 box/1,햄버거가 좀 작다고 느꼈는데막상 먹으니까 배부르네요치킨도 맛있고 감자튀김도 맛있네요배송도빠르고... 잘먹었습니다~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4ef2037b90b77691fb2ff822850c5a09_tn.jpg
2020년 12월 11일,본오동,뉴욕버거앤치킨-사동점,ak**님,2020년 12월 11일,"치킹버거（갈릭）/1,투게더 box/1(치킹버거선택(치킹버거（갈릭）),프라이즈 선택(더블치즈프라이즈))",소세지가 살짝 아쉽긴하지만 항상 맛있게 잘먹습니다. 또 시킬게요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 10일,본오동,뉴욕버거앤치킨-사동점,uo**님,2020년 12월 10일,"킹불고기버거 세트/1(추가선택메뉴(베이컨),사이드선택(케이준후렌치 후라이)),더블치킨&해쉬버거 세트/1(추가선택메뉴(베이컨),사이드선택(케이준후렌치 후라이)),어니언링（8pc）/1",너무 맛있는데 치킨패티가 더블들어간건 다른패티네요 ㅜㅜ 깨비... 배고파서 정신없이먹다가 사진을 버거를 못찍었네요,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/febb77e75dc7e5684c2ce52ca6f3b26a_tn.jpg
2020년 12월 8일,본오동,뉴욕버거앤치킨-사동점,qq**님,2020년 12월 8일,"통새우버거/2,비프불고기버거/4,빅후렌치후라이/1,고구마스틱/2,크런치치킨（달콤양념）/1,콜라 1.25L/1",생각과 달리 맛이 없다고 아이들이 말을 하네요,3,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 8일,본오동,뉴욕버거앤치킨-사동점,sk**님,2020년 12월 8일,연인세트/1(치킹버거선택(치킹버거（칠리）)),처음 주문했는데배달은 빨랐는데 버거는 식어있어서...약간 아쉬웠어요그리고 버거가 생각보다 작았어요버거가 먹고싶어서 주문한건데..ㅠㅠ버거위주보단 여러종류 같이 드시고싶으신분들이 먹으면 더 좋을듯해요맛은 괜찮았어요 느끼하지않고 야채 싱싱리뷰이벤트 신청했었는데 받아보니 없어서 실망했는데 너무 바쁘셔서 잊으셨다고 다음에 얘기해달라고 하시더라구요친절해요~,4,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
